2,2,-2,-2,2,2,-2,-2,x,2,x,-2,2,2,-2,-2,2,-5,x,0,x,0,-2,x,0,-4,0,0,0,-6,-6,-6,-7,0,-6,5,5,0,0,0,0,-5,-5,0,0,0,5,-4,0,0,0,-5,0,0,5,0,0,0,0,0,5,0,5,0,0,x,5,0,0,5,5,0,0,-3,-4,0,0,5,5,0,0,-3,0
-2,-2,2,2,-2,-2,2,2,-2,-2,-2,2,x,-2,2,2,-2,-2,2,-5,-2,-4,0,-6,-6,x,0,-6,4,0,5,5,0,0,0,0,-5,-5,0,0,5,5,0,-4,0,0,-5,0,0,0,0,5,0,0,0,0,-5,0,0,5,0,0,0,0,0,5,0,5,0,0,x,5,0,0,5,5,0,0,-3,-4,0,0,5
2,2,-2,-2,2,2,-2,-2,x,2,-2,-2,-2,2,x,x,x,x,x,x,2,x,-2,-6,0,-6,3,0,0,0,0,-5,-5,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0,0,0,0,-5,0,0,0,0,5,0,0,0,0,-5,0,0,5,0,0,0,0,0,5,0,5,0,0,x,5,0,0,5,5,0,0
-2,-2,2,2,-2,-2,2,2,-2,-2,-2,2,0,-2,0,2,0,-6,2,-6,-2,0,2,0,-2,0,-5,-5,0,3,0,5,0,0,-5,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0,0,0,0,-5,0,0,0,0,5,0,0,0,0,-5,0,0,5,0,0,0,0,0,5,0,5,0,0,0,5,0
2,2,-2,-2,2,2,-2,-2,x,2,-2,x,0,x,0,-2,2,x,-2,x,2,-5,x,0,2,0,x,0,0,-5,-5,x,3,0,0,0,5,-5,0,0,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0,0,0,0,-5,0,0,0,0,5,0,0,0,0,-5,0,0,5,0,0,0,0,0,5,0,5
-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,2,0,x,0,2,0,-2,0,2,-5,-5,-5,2,0,0,0,0,-2,-5,-5,0,3,x,0,0,0,-5,5,0,0,0,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0,0,0,0,-5,0,0,0,0,5,0,0,0,0,-5,0,0,5,0,0,0
2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,0,-2,2,2,x,-5,x,0,-2,-5,2,-5,0,-5,-5,-2,0,0,0,0,0,-5,5,0,3,0,0,x,0,-5,0,0,5,0,0,0,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0,0,0,0,-5,0,0,0,0,5,0,0,0,0,-5,0
-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,-5,2,0,-2,-2,2,3,0,-5,-5,-2,-5,2,-2,0,0,-5,-2,0,0,0,0,0,0,-5,0,0,-5,0,0,0,0,x,0,-5,0,0,5,0,0,0,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0,0,0,0,-5,0,0,0,0,5,0
2,2,-2,-2,2,2,-2,-2,2,x,-2,-2,x,2,-2,x,-2,x,-5,-2,-5,-2,x,3,0,x,-2,0,3,-2,0,0,0,-5,0,0,-5,0,0,0,0,0,0,-5,0,0,5,0,0,0,0,x,0,0,0,0,5,0,0,0,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0,0,0,0,-5,0
-2,-2,2,2,-2,-2,2,2,-2,-2,2,0,-2,-5,-2,2,0,-2,0,-2,-5,3,0,0,-2,0,3,-2,-5,0,0,4,0,0,0,0,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,x,0,0,0,0,5,0,0,0,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0,0,0,5,5,0
2,2,-2,-2,2,2,-2,-2,x,2,x,-2,x,2,-2,x,0,x,0,x,0,0,-3,-5,3,-2,0,0,0,3,0,-5,0,-5,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,x,0,0,0,0,5,0,0,0,-4,-5,0,0,0,5,5,0,0,-4,0,-5,0
-2,-2,2,2,-2,-2,2,2,-2,-2,0,2,-2,-2,0,2,0,0,-5,-3,-2,0,0,-2,0,0,-5,3,-5,0,0,0,3,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,x,0,0,0,0,5,0,0,0,-4,-5,0,0,0,5,5,0
2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,0,x,0,-2,-3,2,-2,0,0,3,-2,-5,0,0,-5,3,0,0,-4,0,0,0,0,3,0,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,x,0,0,0,0,5,0,0,0,-4,-5,0
-2,-2,2,2,-2,-2,2,2,-2,-2,2,2,-2,4,0,-2,-2,0,-5,2,-2,-5,3,3,3,3,x,0,0,-5,3,0,0,0,-5,0,0,0,3,0,0,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,x,0,0,0,0,5,0
2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,x,-5,2,-2,x,0,x,-5,-5,-5,3,3,3,3,-5,0,0,-5,3,0,0,0,0,-5,0,0,3,0,0,0,0,-5,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
-2,-2,2,2,-2,-2,2,2,-2,-2,2,x,-2,-2,x,0,-2,-5,-5,4,0,4,0,0,-5,0,0,-5,3,3,3,3,0,-5,0,-5,3,0,0,0,0,-5,-5,0,3,0,0,0,0,-5,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
2,2,-2,-2,2,2,-2,-2,2,2,-2,-2,x,-5,-2,-5,-5,0,0,-5,0,0,-5,4,0,3,0,-5,-5,0,-5,3,3,3,3,0,-5,-5,-5,3,0,0,0,0,-5,0,-5,3,0,0,0,0,-5,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,-2,2,2,-2,-2,x,2,x,-2,x,x,-2,x,-5,-5,0,-5,4,0,3,0,-5,-5,0,-5,0,4,3,3,0,-5,-5,-5,3,3,3,3,0,-5,-5,-5,3,0,0,0,0,-5,0,0,-5,0,0,0,0,-5,0,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-2,-2,2,2,-2,-2,0,x,3,-2,-5,4,0,x,0,-5,-5,0,-5,0,4,3,3,0,-5,-5,-5,0,0,x,3,0,-5,-5,-5,3,3,3,3,0,-5,-5,-5,-5,0,0,0,0,-5,0,0,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0
-2,-2,2,2,-2,-2,2,x,-3,-2,-5,0,-5,x,3,-5,0,4,3,3,0,-5,-5,-5,0,0,x,3,0,-5,-5,-5,0,0,3,3,0,-5,-5,-5,x,3,3,3,0,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0,0,0,0,0
2,2,-2,x,2,x,x,-2,x,0,x,0,4,3,3,0,-5,x,x,0,0,x,3,0,-5,-5,-5,0,0,3,3,0,-5,-5,-5,0,0,3,3,0,-5,-5,-5,-5,-2,3,3,0,0,-5,-5,-5,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,4,0,0,0,0,-5,0,0
-2,0,2,2,-2,-2,2,4,3,0,4,-5,0,0,0,0,x,3,0,-5,-5,-5,0,0,3,3,0,-5,-5,-5,0,0,3,3,0,-5,-5,-5,-5,-2,3,3,-2,0,-5,-5,-5,-5,-3,3,0,0,0,-5,-5,0,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,4,0,0,0
2,2,x,x,2,2,x,-2,2,2,3,x,3,-5,-6,-5,-5,0,0,3,3,0,-5,-5,-5,0,0,3,3,0,-5,-5,-5,-5,-2,3,3,-2,0,-5,x,-5,-5,2,3,x,0,0,-5,-5,-5,0,-4,0,0,0,0,-5,0,0,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,2,0,x,2,x,x,x,x,2,3,3,3,x,-6,-5,-5,-5,0,0,3,3,0,-5,-5,-5,-5,-2,3,3,-2,0,-5,x,-5,-5,3,3,2,0,0,-5,-5,-4,0,-4,-4,0,-5,0,-5,-5,0,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,2,0,3,2,3,-6,0,-5,x,x,3,3,3,3,0,-5,-5,-5,-5,-2,3,3,-2,0,-5,x,-5,-5,3,3,2,0,0,-5,-5,-5,-3,-3,-4,-4,-5,-5,-5,-5,-5,0,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,2,0,x,-6,2,x,2,0,x,3,x,3,0,-5,-5,-5,x,-2,3,3,-2,-5,-5,x,-5,-5,3,3,2,0,0,-5,-5,-5,-3,-3,x,x,x,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-3,0,0,0,x,0,3,-5,-5,0,-2,3,3,-2,-5,-5,-2,-5,-5,3,3,2,0,0,-5,-5,-5,-3,-3,-3,-3,-5,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-3,0,0,0,0,-5,-5,0,-2,3,3,-2,2,-5,-2,-5,-5,x,3,x,0,0,x,-5,-5,-3,-3,-3,-3,x,x,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
