-3,-3,-3,0,0,0,0,-2,-2,0,0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,x,2,2,3,x,7,2,3,3,7,7,3,3,3,x,0,2,2,0,-3,0,0,0,0
0,0,0,0,0,-2,-2,0,0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,x,2,3,x,7,x,3,3,x,7,2,2,0,-3,0,0
0,0,0,-2,-2,0,0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,0,2,0,3,7,7,2,3,x,7,2,x,3,-3
0,-2,-2,0,0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,2,2,3,3,2,2,3,x,7,x,2
-2,0,0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,0,2,2,2,2,x,3,x,2,x,3,x,2,0,3,0
0,0,4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,3,2,2,0,3,2,2
4,0,-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,0,3,0,-2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2,2,0
-2,-2,-2,-2,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,3,0,-2,0,0,0,0,0,0,0,2,2,2,2,2,2,0,2,2
-2,-2,0,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,3,0,-2,0,0,0,0,0,0,2,2,2,2,2,2,0
0,0,-2,0,0,0,0,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,3,0,-2,0,0,0,0,0,2,2,2,2,2
-2,0,0,0,0,-2,-2,0,0,0,0,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,4,x,0,-2,3,0,-2,0,0,0,0,2,2,2
0,0,0,-2,-2,0,0,0,0,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,4,4,0,-2,0,4,x,0,0,3,0,-2,0,0,0,2
0,-2,-2,0,0,0,0,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,4,4,0,-2,4,x,0,0,3,0,-2,0
-2,0,0,0,0,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,4,4,0,4,x,0,0,3
0,0,0,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,4,4,4,4
0,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0
-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4
0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2
4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0
-2,0,-2,0,4,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4
-2,0,0,0,-2,-2,0,0,4,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2
0,0,-2,-2,0,0,0,0,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0
-2,-2,0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,4,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4
0,0,0,0,-2,0,0,0,0,-2,-2,0,0,0,0,0,-2,0,0,-2,4,0,-2,0,-2,0,4,0,-2,-2,0,0,4,-2,-2,0,0,0,4,-2,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2,0,0,0,4,0,-2
