0,0,-14,-14,0,0,3,0,0,0,8,0,0,-14,2,0,-14,-14,3,-2,-14,-3,0,3,-14,0,0,-14,0,0,x,-2,0,0,0,0,0,-14,-14,0,0,0,0,0,2,0,6,0,-14,-3,0,-3,0,0,0,7,-3,0,0,-14,0,-3,2,0,0,0,-3,0,0,-14,0,-3,0,0,0,0,-3,0,2,0,0,-3,2
2,0,-14,-14,0,-2,-14,-3,0,3,-14,0,0,x,0,3,2,-2,x,0,0,3,0,-14,x,0,3,0,0,-2,0,0,-14,0,-14,0,0,-3,0,0,-14,0,0,0,0,-14,x,0,-3,0,2,0,6,-3,0,x,-3,7,-3,0,0,0,7,-3,2,0,-14,0,-3,0,0,0,0,-3,0,0,-14,0,-3,0,2,0,0
0,0,2,-2,-3,0,0,0,0,-14,0,0,3,0,0,-2,0,0,-4,0,-4,0,0,-3,3,0,-14,-2,0,3,0,-14,0,0,-3,0,0,0,0,0,0,0,0,-14,0,-3,0,2,0,6,x,0,x,-3,0,-3,2,0,6,7,-3,0,-14,0,7,-3,2,0,0,7,-3,0,-14,0,0,-3,0,0,0,0,0,0,2
0,x,0,0,2,0,0,0,0,0,3,0,-14,-2,-4,3,-4,-14,0,-3,-3,0,3,0,0,-2,0,3,0,-14,-3,-3,3,0,0,0,0,0,0,0,0,0,9,0,2,0,-2,0,-14,2,-3,-3,-3,2,0,6,0,-3,x,0,0,2,x,0,6,6,7,-3,2,0,0,7,-3,0,0,0,7,0,-14,0,0,0,0
-4,0,-4,-14,0,0,6,0,3,0,-4,-2,-4,3,0,x,-3,x,3,3,3,0,-3,-2,3,3,0,-3,-3,0,3,0,x,-3,-14,3,0,-3,0,9,0,0,2,0,-2,0,2,2,x,x,0,x,6,2,-3,2,0,x,0,2,0,6,6,2,x,0,0,0,7,-3,3,6,6,-4,0,0,0,0,7,0,0,0,0
0,0,6,0,0,0,x,-4,-4,-2,3,3,6,-3,3,-4,x,0,3,-3,-14,-2,3,x,-3,-3,0,3,3,0,-3,-3,0,3,-3,-3,-3,-14,3,0,3,0,-2,0,2,0,-2,0,5,2,0,-3,0,0,0,2,0,2,6,6,0,2,0,0,6,2,5,6,6,x,-4,0,0,3,0,7,-4,6,6,6,0,0,0
0,0,0,-4,-4,-2,-5,x,6,0,-3,-4,0,3,3,6,-3,3,x,x,0,x,-3,-14,x,3,0,-3,-3,0,3,x,-3,-3,-3,0,3,0,0,-3,-2,3,2,-2,-2,-2,2,2,x,0,0,x,0,5,0,0,-3,2,0,2,6,6,0,3,6,6,-4,2,0,3,6,-3,-4,6,6,-4,x,-4,0,0,0,0,7
-4,x,0,-2,6,0,0,-2,0,-14,3,6,0,-3,6,0,3,3,0,-3,3,6,3,0,-3,-3,0,3,3,-3,-3,-3,0,3,0,0,-3,0,-3,3,2,x,x,-2,x,-2,-2,0,2,2,0,0,0,-3,0,0,6,6,5,x,0,x,2,6,6,x,x,6,2,x,x,x,x,x,0,3,6,0,0,6,6,0,0
0,-2,6,0,0,-2,0,x,3,0,x,0,0,3,6,0,-3,6,6,3,x,-3,-3,3,x,3,-3,x,-3,0,x,3,0,-3,-3,-3,3,0,0,-3,0,-2,-3,-2,-2,0,0,0,0,0,-4,2,0,0,0,0,0,0,6,0,0,6,6,x,x,0,0,0,2,6,7,0,0,6,0,0,0,0,3,0,0,0,6
6,0,0,-2,0,6,0,0,6,0,3,3,0,-3,0,0,3,0,-3,-3,-2,0,3,x,6,-3,3,-3,3,-3,-3,-3,-3,3,3,0,-3,-3,-2,x,0,-2,x,0,0,0,-4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,2,0,0,0,0,5,0,7,0,6,0,3,0
0,-2,0,0,0,0,6,3,6,0,-3,6,0,3,-3,-3,-3,-2,-2,3,0,6,-3,3,-3,3,-3,-3,-3,x,x,3,-3,-3,-3,-2,x,3,0,3,-3,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,2,6,6,0,0,0,0,0,5,0,0
0,0,0,0,3,6,0,-3,0,6,3,-3,2,-3,x,-2,x,6,6,x,2,-3,3,-3,x,-3,3,6,3,-3,-3,-3,-2,-2,3,3,0,x,-4,0,3,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,2,0,6,0,2,6,6,0,0
0,3,6,0,-3,0,6,x,-3,0,-3,6,-2,x,2,6,-3,x,-3,3,-3,-2,x,x,6,x,x,-3,-3,x,-2,x,x,x,x,-3,-3,3,3,0,-3,-4,0,3,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,2,0,6,0,2,0,6
0,-3,0,6,x,-3,0,-3,6,-2,-2,2,6,-2,0,-3,2,2,-2,-2,2,6,-3,0,x,-3,0,-2,-2,0,6,0,-3,-3,3,0,0,x,0,0,3,3,0,-3,-4,0,3,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,2,0,6,0,2
6,6,-3,0,-3,0,-2,-2,-2,x,x,-2,x,2,2,x,-2,x,x,x,x,x,x,0,3,-2,-2,6,0,-3,-3,0,0,0,0,0,6,3,0,-3,x,0,0,3,3,0,-3,-4,0,3,0,3,-3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,2,0,6
0,-3,0,-2,-2,-2,x,6,0,-2,-3,0,2,0,-2,2,2,0,-2,0,0,3,0,-2,-2,0,-3,x,0,-2,3,0,0,6,0,-3,-3,0,0,0,3,0,6,x,0,-3,3,3,0,-3,-4,0,3,0,3,-3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,2
-2,-2,-2,-2,0,0,0,x,0,2,2,-2,x,6,2,-2,x,2,2,3,-2,-2,-2,-3,x,0,-2,3,0,0,0,0,-3,x,0,0,3,0,0,6,0,0,-3,3,0,0,x,0,6,3,3,-3,-3,-4,0,3,0,3,-3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
-2,-2,0,0,0,0,0,2,0,-2,0,2,2,-2,0,2,-2,x,-2,x,x,x,x,0,-2,0,0,0,0,-3,3,0,0,3,0,0,0,0,0,x,0,0,3,0,0,6,3,0,-3,x,0,0,3,3,-2,-3,-4,-3,3,0,3,-3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,0,0,0,-2,0,0,0,-3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,x,-3,0,3,3,0,-4,x,0,-3,x,3,-2,-3,-4,0,3,0,3,-3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,-2,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,-3,3,0,0,-4,0,0,-3,x,3,0,0,-2,0,0,3,3,0,-3,0,0,3,0,3,-3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,2,0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,-2,-2,-3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,-4,-4,3,-3,x,0,3,x,0,0,-2,0,3,3,0,-3,0,0,3,3,0,-3,0,0,3,0,3,-3,0,0,0,0,2,0,0,0,0,0,0,0
0,-2,0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,-2,x,0,2,0,-2,18,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-4,-4,0,x,x,0,3,-4,-4,3,-3,0,-2,3,0,0,-3,0,0,3,3,0,-3,0,0,3,3,0,-3,0,0,3,0,3,-3,0,0,0,2,0,0,0,0,0
0,2,0,-2,0,2,-2,-2,-2,2,0,-2,0,2,-2,-2,0,2,18,-2,0,2,0,-2,0,0,0,3,0,0,0,0,3,0,0,-4,-4,0,0,3,18,0,-4,-4,3,-3,x,0,x,x,0,3,-3,0,-2,3,0,0,-3,0,0,3,3,0,-3,0,0,3,3,0,-3,0,0,3,0,3,-3,0,0,2,0,0,0
0,-2,0,2,-2,-2,-2,2,0,-2,0,2,-2,-2,18,2,18,-2,0,2,0,-2,0,2,0,-2,0,0,3,0,3,-4,-4,0,0,3,18,18,-4,-4,0,-3,x,0,0,0,-4,3,0,-6,0,-2,x,0,3,-3,0,-2,x,0,0,-3,0,0,3,3,0,-3,0,0,3,3,0,-3,0,0,3,0,-3,-3,0,2,0
0,2,-2,-2,-2,2,0,-2,0,2,-2,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,3,2,0,-3,-4,0,0,3,18,3,-3,-4,0,-3,x,18,0,0,-4,-6,0,-2,0,0,0,-2,3,0,-3,0,x,x,0,3,-3,-3,-2,3,0,0,-3,0,0,3,3,0,-3,0,0,3,3,-3,-3,0,0,3,0,0,-3
-2,-2,-2,2,0,-2,0,2,-2,-2,0,2,0,-2,0,2,0,-2,0,2,0,x,2,2,x,-2,3,x,x,0,-3,x,0,0,x,18,3,x,-4,-2,-6,0,18,-2,0,0,0,-2,0,-3,x,0,0,3,0,-5,-3,x,x,0,3,-3,0,-2,3,0,0,-3,0,0,3,3,-3,-3,0,0,3,3,0,-3,0,0,3
-2,2,0,-2,0,2,-2,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,0,2,0,-2,2,2,0,-4,0,3,0,18,0,0,-5,0,0,-2,18,3,0,-2,0,0,0,4,-3,0,0,0,-4,0,0,x,0,0,3,0,-4,-3,x,x,0,3,-3,0,-2,3,0,-3,-3,0,0,3,3,0,-3,0,0,3,3,0,-3
